Time,B1_id,B1_pop,B1_speed,B1_reward,B2_id,B2_pop,B2_speed,B2_reward,comp1_pop,comp2_pop,comp3_pop,comp4_pop,chem1_pop,chem2_pop,time_till_eat,exploration,reward 
1868,2,2.687444946574327,-1853.5288866098,0.026596908074163927,1,5.991270818210527,1,0.05930670737157495,394.03374594372207,197.53989696961585,11900,3000,0.060511836570102555,0.17531006339837896,0,0,0,2,0.15422195179384465,9.741082201722076
1869,2,2.714307589619929,-1853.5893984463703,0.02686264304560204,1,6.051170330767264,1,0.0598995125567372,393.97383323554,197.51302252015012,11900,3000,0.06111682167337367,0.17706265904172766,0,0,0,1,0.15422195179384465,9.741082201722076
1870,2,2.741438620235056,-1853.6505152680436,0.027131030615126672,1,6.111668571238279,1,0.0604982404710146,393.9133215322323,197.48587944425392,11900,3000,0.061727853929116526,0.17883277041988396,0,0,0,0,0.15422195179384465,9.741082201722076
1871,2,2.7688407174468552,-1853.7122431219727,0.027402097211799425,1,6.172771521471185,1,0.06110295023290657,393.85220484651995,197.4584650580516,12000,3000,0.062344993754003014,0.18062057248255964,0,0,0,9,0.1526797322759062,10.759874819348546
1872,2,2.796516586973837,-1853.7745881157268,0.027675869526981867,1,6.23448522302104,1,0.06171370154985478,393.79047713130524,197.4307766508771,12000,3000,0.06296830216775043,0.18242624192472312,0,0,0,8,0.1526797322759062,10.759874819348546
1873,2,2.824468961490752,-1853.8375564178946,0.02795237451691479,1,6.296815777745127,1,0.06233055472408644,393.72813227907506,197.40281148500736,12000,3000,0.06359784079912877,0.1842499572039648,0,0,0,7,0.1526797322759062,10.759874819348546
1874,2,2.8527006008960805,-1853.9011542586936,0.02823163940532858,1,6.35976934840364,1,0.06295357065851359,393.6651641212976,197.37456679539247,12000,3000,0.0642336718920277,0.18609189855803407,0,0,0,6,0.1526797322759062,10.759874819348546
1875,2,2.8812142925821504,-1853.9653879305856,0.028513691686069986,1,6.423352159266331,1,0.06358281086269102,393.60156642781357,197.3460397893835,12000,3000,0.06487585831158359,0.18795224802255,0,0,0,5,0.1526797322759062,10.759874819348546
1876,2,2.910012851707914,-1854.0302637888972,0.028798559125763568,1,6.487570496725167,1,0.06421833745883543,393.5373329062209,197.31722764645767,12000,3000,0.0655244635503675,0.18983118944888713,0,0,0,4,0.1526797322759062,10.759874819348546
1877,2,2.9390991214744067,-1854.0957882524476,0.029086269766492645,1,6.552430709913063,1,0.06486021318789614,393.47245720125363,197.28812751794058,12000,3000,0.0661795517346343,0.19172890852223826,0,0,0,3,0.1526797322759062,10.759874819348546
1878,2,2.9684759734029145,-1854.1619678041823,0.029376851928507808,1,6.61793921132876,1,0.06550850141569686,393.4069328941545,197.25873652672584,12000,3000,0.06684118763063394,0.19364559277985585,0,0,0,2,0.1526797322759062,10.759874819348546
1879,2,2.998146307615876,-1854.228808991813,0.029670334212961613,1,6.684102477467885,1,0.06616326613912538,393.34075350204125,197.2290517669918,12000,3000,0.06750943665098519,0.19558143162947378,0,0,0,1,0.1526797322759062,10.759874819348546
1880,2,3.028113053120548,-1854.2963184284638,0.02996674550467171,1,6.750927049460278,1,0.06682457199239344,393.27391247726655,197.19907030391565,12000,3000,0.06818436486111264,0.19753661636791126,0,0,0,0,0.1526797322759062,10.759874819348546
1881,2,3.0583791680954526,-1854.3645027933248,0.030266114974904834,1,6.818419533713631,1,0.06749248425335264,393.20640320677194,197.16878917338445,12100,3000,0.06886603898574743,0.19951134019986078,0,0,0,9,0.15115293495314713,11.885180224603547
1882,2,3.0889476401796476,-1854.4333688323106,0.030568472084194998,1,6.886586602563508,1,0.06816706884987678,393.1382190114348,197.1382053817035,12100,3000,0.06955452641549256,0.20150579825686174,0,0,0,8,0.15115293495314713,11.885180224603547
1883,2,3.11982148676483,-1854.502923358726,0.03087384658518255,1,6.955434994929808,1,0.06884839236630036,393.06935314540914,197.1073159053017,12100,3000,0.07024989521345301,0.2035201876164614,0,0,0,7,0.15115293495314713,11.885180224603547
1884,2,3.151003755290316,-1854.5731732539396,0.031182268525485668,1,7.024971516979738,1,0.06953652204992977,392.99979879545987,197.07611769043405,12100,3000,0.07095221412193191,0.2055547073215657,0,0,0,6,0.15115293495314713,11.885180224603547
1885,2,3.18249752354091,-1854.6441254680615,0.03149376825059402,1,7.095203042797345,1,0.07023152581760694,392.9295490802901,197.04460765288115,12100,3000,0.07166155256919277,0.20760955839998077,0,0,0,5,0.15115293495314713,11.885180224603547
1886,2,3.214305899947705,-1854.7157870206306,0.03180837640679535,1,7.166136515059692,1,0.0709334722623467,392.8585970498621,197.01278267764576,12100,3000,0.07237798067628885,0.20968494388414777,0,0,0,4,0.15115293495314713,11.885180224603547
1887,2,3.246432023891832,-1854.7881650013069,0.03212612394412684,1,7.237778945719726,1,0.0716424306600345,392.7869356847115,196.98063961864628,12100,3000,0.07310156926396015,0.21178106883107264,0,0,0,3,0.15115293495314713,11.885180224603547
1888,2,3.2788790660111897,-1854.861266570571,0.03244704211935767,1,7.310137416695916,1,0.07235847097618997,392.7145578952543,196.94817529840736,12100,3000,0.07383238985959877,0.21389814034245283,0,0,0,2,0.15115293495314713,11.885180224603547
1889,2,3.3116502285101848,-1854.9350989604304,0.03277116249899503,1,7.383219080568717,1,0.07308166387280046,392.6414565210873,196.91538650774726,12100,3000,0.07457051470428316,0.21603636758500255,0,0,0,1,0.15115293495314713,11.885180224603547
1890,2,3.3447487454725104,-1855.0096694751346,0.033098516962325686,1,7.457031161283932,1,0.07381208071521517,392.56762433028166,196.88227000546215,12100,3000,0.07531601675988216,0.21819596181097886,0,0,0,0,0.15115293495314713,11.885180224603547
1891,2,3.3781778831769933,-1855.0849854918945,0.03342913770448286,1,7.531580954863045,1,0.07454979357911284,392.49305401866883,196.8488225180074,12200,3000,0.07606896971622927,0.22037713637891057,0,0,0,9,0.14964140560361566,13.12812519412575
1892,2,3.411940940416535,-1855.1610544616108,0.03376305723954154,1,7.60687583012058,1,0.07529487525753531,392.4177382091202,196.81504073917563,12200,3000,0.07682944799836809,0.2225801067745314,0,0,0,8,0.14964140560361566,13.12812519412575
1893,2,3.4460412488201806,-1855.237883909609,0.03410030840364575,1,7.682923229388566,1,0.07604739926798576,392.341669450819,196.78092132977147,12200,3000,0.07759752677386934,0.22480509063192025,0,0,0,7,0.14964140560361566,13.12812519412575
1894,2,3.480482173178346,-1855.315481436383,0.03444092435816559,1,7.759730669248172,1,0.07680743985960614,392.2648402185251,196.74646091728326,12200,3000,0.07837328196022042,0.22705230775484958,0,0,0,6,0.14964140560361566,13.12812519412575
